Name,Scores,Questions,link,title,cc
,,,http://books.uc.pt/book?book=500,Portugueses na Austrália: as primeiras viagens,1.0
,,,http://books.uc.pt/book?book=515,Urbanismo na composição de Portugal,0.0
,,,http://books.uc.pt/book?book=517,Vestidos para matar: o armamento de guerra na cronística portuguesa de quatrocentos,0.0
,,,http://books.uc.pt/book?book=449,Da rádio estatal ao modelo integrado: compreender o serviço público de radiodifusão em Portugal,1.0
,,,http://books.uc.pt/book?book=463,Europatria,1.0
,,,http://books.uc.pt/book?book=469,História apostólica: a gesta de S. Paulo,0.0
,,,http://books.uc.pt/book?book=470,"História augusta: vol. I: vidas de Adriano, Élio, Antonino Pio, Marco Aurélio, Lúcio Vero, Avídio Cássio e Cómodo",0.0
,,,http://books.uc.pt/book?book=472,História da ciência na Universidade de Coimbra,1.0
,,,http://books.uc.pt/book?book=490,Mobilidade poética na Grécia antiga: uma leitura da obra de Simónides,0.0
,,,http://books.uc.pt/book?book=494,O município de Coimbra: monumentos fundacionais,0.0
,,,http://books.uc.pt/book?book=499,Portugueses na Austrália: as primeiras viagens,1.0
,,,http://books.uc.pt/book?book=504,Romanística um,0.0
,,,http://books.uc.pt/book?book=506,Saberes e poderes no mundo antigo: estudos ibero-latino-americanos: volume I - dos saberes,1.0
,,,http://books.uc.pt/book?book=509,Tempo e espaço da paideia nas vidas de Plutarco,1.0
,,,http://books.uc.pt/book?book=510,Timeu e Crítias,1.0
,,,http://books.uc.pt/book?book=437,A dinâmica da espiral: uma aproximação ao mistério de tudo,0.0
,,,http://books.uc.pt/book?book=438,A dinâmica da espiral: uma aproximação ao mistério de tudo,0.0
,,,http://books.uc.pt/book?book=448,Coro: corpo coletivo e espaço poético: interseções entre o teatro grego antigo e o teatro comunitário,0.0
,,,http://books.uc.pt/book?book=455,Educação: perspetivas e desafios,0.0
,,,http://books.uc.pt/book?book=471,História da ciência luso-brasileira: Coimbra entre Portugal e o Brasil,1.0
,,,http://books.uc.pt/book?book=488,"Marcello Caetano, marcelismo e “Estado social”: uma interpretação",0.0
,,,http://books.uc.pt/book?book=501,Posso participar? Actividades de desenvolvimento pessoal para pessoas idosas,1.0
,,,http://books.uc.pt/book?book=513,Um génio português: Edmundo Curvelo (1913-1954),1.0
,,,http://books.uc.pt/book?book=436,A constituição dos Atenienses,1.0
,,,http://books.uc.pt/book?book=439,A queda de Roma e o alvorecer da Europa,1.0
,,,http://books.uc.pt/book?book=447,Contra neera [Demóstenes] 59,1.0
,,,http://books.uc.pt/book?book=462,Estudos sobre cultura e literatura portuguesa do Renascimento,0.0
,,,http://books.uc.pt/book?book=485,Lux pulchritudinis: sobre beleza e ornamento em Leon Battista Alberti,1.0
,,,http://books.uc.pt/book?book=451,Diretiva estaleiros: segurança nas obras,0.0
,,,http://books.uc.pt/book?book=453,Doze textos egípcios do Império Médio: traduções integrais,0.0
,,,http://books.uc.pt/book?book=508,Serviço Social: mutações e desafios,0.0
,,,http://books.uc.pt/book?book=356,Aprofundar a Crise. Olhares Multidisciplinares (“Exploring the crisis: multidisciplinary approaches”),0.0
,,,http://books.uc.pt/book?book=357,As mil cores do sorriso da Maria,0.0
,,,http://books.uc.pt/book?book=305,Da bolsa e suas operações,0.0
,,,http://books.uc.pt/book?book=367,Ensaios sobre Mário de Carvalho,0.0
,,,http://books.uc.pt/book?book=373,Feriados em Portugal: tempos de memória e de sociabilidade,0.0
,,,http://books.uc.pt/book?book=379,"Intervenientes, discussão e entretenimento no banquete de Plutarco",1.0
,,,http://books.uc.pt/book?book=381,Lições de direito administrativo,0.0
,,,http://books.uc.pt/book?book=383,Luciano: volume I,1.0
,,,http://books.uc.pt/book?book=384,Luciano: volume II,1.0
,,,http://books.uc.pt/book?book=385,Luciano: volume III,1.0
,,,http://books.uc.pt/book?book=398,O Processo SAAL e a  no 25 de Abril de 1974,0.0
,,,http://books.uc.pt/book?book=426,Vasos gregos e pintura de tema clássico: no Museu da Fundação Dionísio Pinheiro e Alice Cardoso Pinheiro,1.0
,,,http://books.uc.pt/book?book=353,Actas da VI reunião internacional de camonistas,0.0
,,,http://books.uc.pt/book?book=360,Bens de hereges: Inquisição e cultura material Portugal e Brasil (séculos XVII-XVIII),0.0
,,,http://books.uc.pt/book?book=361,Caminhos de fuga Espanha-Portugal: a migração alemã e o êxodo para fora da Europa de 1933 a 1945,0.0
,,,http://books.uc.pt/book?book=374,Feriados em Portugal: tempos de memória e de sociabilidade,0.0
,,,http://books.uc.pt/book?book=375,Goa: romance,0.0
,,,http://books.uc.pt/book?book=378,Imagens da imagem,0.0
,,,http://books.uc.pt/book?book=390,Mestres da verdade invisível no arquivo da psiquiatria forense portuguesa,0.0
,,,http://books.uc.pt/book?book=391,"No Portugal moderno: espaços, tratos e dinheiros | Miunças 3",0.0
,,,http://books.uc.pt/book?book=401,Obras morais: sobre o afecto dos filhos: sobre a música,1.0
,,,http://books.uc.pt/book?book=404,Para aprender com a Terra: memórias e notícias de Geociências no espaço lusófono,1.0
,,,http://books.uc.pt/book?book=405,Para conhecer a Terra: memórias e notícias de Geociências no espaço lusófono,1.0
,,,http://books.uc.pt/book?book=406,Para desenvolver a Terra: memórias e notícias de Geociências no espaço lusófono ,1.0
,,,http://books.uc.pt/book?book=415,Ritmos do Jardim Botânico,0.0
,,,http://books.uc.pt/book?book=418,Sons do clássico: no 100º aniversário de Maria Augusta Barbosa,1.0
,,,http://books.uc.pt/book?book=419,Sousa Gomes e o ensino da química,1.0
,,,http://books.uc.pt/book?book=341,A análise institucional do discurso como analítica da subjetividade,0.0
,,,http://books.uc.pt/book?book=342,A beleza e o mármore: o tratado de architectura de Vitrúvio e o Renascimento,0.0
,,,http://books.uc.pt/book?book=343,A consciência de um império: Portugal e o seu mundo (sécs. XV-XVII),0.0
,,,http://books.uc.pt/book?book=344,A cor do centro histórico de Coimbra ,0.0
,,,http://books.uc.pt/book?book=349,A potência da aparência: um estudo sobre o prazer e a sensação nos Diálogos de Platão,0.0
,,,http://books.uc.pt/book?book=351,A sociologia de Talcott Parsons,0.0
,,,http://books.uc.pt/book?book=358,As relações jugoslavo-portuguesas (1941-1974),1.0
,,,http://books.uc.pt/book?book=366,"Ecos do mundo zero: guia de interpretação de futuros, aliens e ciborgues",0.0
,,,http://books.uc.pt/book?book=368,Ensaios sobre o tempo na filosofia antiga,0.0
,,,http://books.uc.pt/book?book=380,João de Castro Osório: tragédia e política,1.0
,,,http://books.uc.pt/book?book=388,Memória coletiva e teoria social ,0.0
,,,http://books.uc.pt/book?book=394,O discurso da poesia concreta: uma abordagem semiótica,0.0
,,,http://books.uc.pt/book?book=395,O livro da capa verde: o regimento diamantino de 1771 e a vida no distrito diamantino no período da real extração,0.0
,,,http://books.uc.pt/book?book=396,O mal: homem culpado homem sofrido,0.0
,,,http://books.uc.pt/book?book=397,O paganismo em Fernando Pessoa e sua projeção no mundo contemporâneo,0.0
,,,http://books.uc.pt/book?book=407,Património cultural e paisagístico,1.0
,,,http://books.uc.pt/book?book=408,Platão,1.0
,,,http://books.uc.pt/book?book=414,Ricardo Severo: da arqueologia portuguesa à arquitetura brasileira,0.0
,,,http://books.uc.pt/book?book=416,Segurança na construção PSS e CSS,0.0
,,,http://books.uc.pt/book?book=417,Sic itvr in vrbem: iniciação ao latim,0.0
,,,http://books.uc.pt/book?book=421,Trabalho imaterial e produção cultural: a dialética do capitalismo tardio,0.0
,,,http://books.uc.pt/book?book=423,"Um paradigma no céu: Platão político, de Aristóteles ao século XX",0.0
,,,http://books.uc.pt/book?book=424,Uma coisa na ordem das coisas: estudos para Ofélia Paiva Monteiro,0.0
,,,http://books.uc.pt/book?book=350,A quarta missão da universidade: internacionalização universitária na sociedade do conhecimento,0.0
,,,http://books.uc.pt/book?book=410,Poesia escolhida de José Jorge Letria,0.0
,,,http://books.uc.pt/book?book=365,"Eça de Queirós: riso, memória, morte",0.0
,,,http://books.uc.pt/book?book=345,A dúvida,0.0
,,,http://books.uc.pt/book?book=346,"A escola primária como rito de passagem: ler, escrever, contar e se comportar",0.0
,,,http://books.uc.pt/book?book=347,A globalização no mundo antigo: do polites ao kosmopolites,1.0
,,,http://books.uc.pt/book?book=348,A história do diabo,0.0
,,,http://books.uc.pt/book?book=355,Antonin Artaud: teatro e ritual,0.0
,,,http://books.uc.pt/book?book=363,Dadá-Berlim: des/montagem,0.0
,,,http://books.uc.pt/book?book=382,Língua e realidade,0.0
,,,http://books.uc.pt/book?book=386,Manual de computação evolutiva e metaheurística,0.0
,,,http://books.uc.pt/book?book=387,,0.0
,,,http://books.uc.pt/book?book=393,O corpo: pistas para estudos indisciplinares,0.0
,,,http://books.uc.pt/book?book=399,O teatro grego em contexto de representação,0.0
,,,http://books.uc.pt/book?book=400,O universo das imagens técnicas,0.0
,,,http://books.uc.pt/book?book=403,"Ouvido, ondas e vibrações: aspectos físicos e biofísicos",0.0
,,,http://books.uc.pt/book?book=411,Portugal e o Piemonte: a casa real portuguesa e os Sabóias: nove séculos de relações dinásticas e destinos políticos (XII-XX),1.0
,,,http://books.uc.pt/book?book=425,Vampyroteuthis infernalis,0.0
,,,http://books.uc.pt/book?book=429,Vidas paralelas: Demóstenes e Cícero,1.0
,,,http://books.uc.pt/book?book=354,Análise dos media,1.0
,,,http://books.uc.pt/book?book=369,Escrever... com normas: guia prático para elaboração de trabalhos técnico-científicos,0.0
,,,http://books.uc.pt/book?book=412,,1.0
,,,http://books.uc.pt/book?book=370,Espaços e paisagens: Antiguidade Clássica e heranças contemporâneas: vol. I: línguas e literaturas: Grécia e Roma,1.0
,,,http://books.uc.pt/book?book=371,Espaços e paisagens: Antiguidade Clássica e heranças contemporâneas: vol. II: línguas e literaturas: Idade Média: Renascimento: recepção,1.0
,,,http://books.uc.pt/book?book=372,"Espaços e paisagens: Antiguidade Clássica e heranças contemporâneas: vol. III: história, arqueologia e arte",1.0
,,,http://books.uc.pt/book?book=376,Grandes conflitos da história da Europa: de Alexandre Magno a Guilherme “o Conquistador”,0.0
,,,http://books.uc.pt/book?book=377,Hidráulica urbana: sistemas de abastecimento de águas e drenagem de águas residuais,0.0
,,,http://books.uc.pt/book?book=409,"Plutarco e as artes: pintura, cinema e artes decorativas",1.0
,,,http://books.uc.pt/book?book=413,Representações da cidade antiga: categorias históricas e discursos filosóficos,0.0
,,,http://books.uc.pt/book?book=427,Vidas de Galba e Otão,0.0
,,,http://books.uc.pt/book?book=428,Vidas paralelas: Alcibíades e Coriolano,1.0
,,,http://books.uc.pt/book?book=352,A Universidade de Coimbra e o Brasil,1.0
,,,http://books.uc.pt/book?book=359,As três religiões do livro,1.0
,,,http://books.uc.pt/book?book=362,Da bolsa e suas operações,0.0
,,,http://books.uc.pt/book?book=364,Do oitavo passageiro ao clone número oito,0.0
,,,http://books.uc.pt/book?book=389,Memórias políticas: memória das coisas mais notáveis que se trataram nas conferências do Governo (1810-1820),0.0
,,,http://books.uc.pt/book?book=392,O Algarve na época moderna | Miunças 2,0.0
,,,http://books.uc.pt/book?book=402,Ordenamento e desenvolvimento territorial,1.0
,,,http://books.uc.pt/book?book=420,"Teoria da arte no século XX: modernismo, vanguarda, neovanguarda, pós-modernismo ",0.0
,,,http://books.uc.pt/book?book=422,Três peças mitocríticas I: um Édipo - o drama ocultado. Mitodrama fantasmático em um acto,0.0
,,,http://books.uc.pt/book?book=281,A colecção de lucernas romanas do Museu de Évora,1.0
,,,http://books.uc.pt/book?book=282,A colecção de vasos gregos do Museu de Farmácia,1.0
,,,http://books.uc.pt/book?book=290,África nossa: o império colonial na ficção cinematográfica portuguesa (1945-1974),0.0
,,,http://books.uc.pt/book?book=299,Chancelaria de D. Afonso III. Livros II e III,0.0
,,,http://books.uc.pt/book?book=328,"Psicologia das Organizações, do Trabalho e dos Recursos Humanos - Capa Dura",0.0
,,,http://books.uc.pt/book?book=334,,0.0
,,,http://books.uc.pt/book?book=285,A poesia de Martim de Castro do Rio (c. 1548-1613),0.0
,,,http://books.uc.pt/book?book=287,A vida nas escolas: casos para a formação de professores/La práctica cotidiana enlos colegios: casos para la formación de docentes,0.0
,,,http://books.uc.pt/book?book=298,Causa pública,1.0
,,,http://books.uc.pt/book?book=303,Da bolsa e suas operações,0.0
,,,http://books.uc.pt/book?book=304,Da bolsa e suas operações,0.0
,,,http://books.uc.pt/book?book=306,"Darwin, Evolution, Evolutionisms",0.0
,,,http://books.uc.pt/book?book=309,"Educação e formação de adultos: políticas, práticas e investigação",0.0
,,,http://books.uc.pt/book?book=313,Estudos de linguística I,0.0
,,,http://books.uc.pt/book?book=317,Manuel de Arriaga: o primeiro reitor da Universidade de Coimbra na república,0.0
,,,http://books.uc.pt/book?book=320,O ensino do português: como tudo começou,0.0
,,,http://books.uc.pt/book?book=321,O fascismo catedrático de Salazar,0.0
,,,http://books.uc.pt/book?book=323,Órgãos de tubos em Portugal: mosteiro de Semide,0.0
,,,http://books.uc.pt/book?book=333,Sementes de ciência: livro de homenagem a António Marinho Amorim da Costa,1.0
,,,http://books.uc.pt/book?book=336,Terravita sadia infantil,1.0
,,,http://books.uc.pt/book?book=337,Terravita sadia juvenil,1.0
,,,http://books.uc.pt/book?book=339,Três peças mitocríticas III: o eunuco de Inês de Castro. Teatro no país dos mortos,0.0
,,,http://books.uc.pt/book?book=289,Acordo ortográfico 2011: o que mudou no português europeu,1.0
,,,http://books.uc.pt/book?book=335,Teatro tomo II: vida humana,0.0
,,,http://books.uc.pt/book?book=338,Tesouros da biblioteca geral da Universidade de Coimbra,1.0
,,,http://books.uc.pt/book?book=340,"Trunfos de uma geografia activa: desenvolvimento local, ambiente, ordenamento e tecnologia",1.0
,,,http://books.uc.pt/book?book=284,A individuação da sociedade moderna: investigações semânticas sobre a diferenciação da sociedade moderna,0.0
,,,http://books.uc.pt/book?book=295,Cálculo: peça em dois actos,0.0
,,,http://books.uc.pt/book?book=314,Hidráulica urbana: sistemas de abastecimento de águas e drenagem de águas residuais,0.0
,,,http://books.uc.pt/book?book=315,"Impressões sobre a música portuguesa: panorama, criação, interpretação, esperanças",0.0
,,,http://books.uc.pt/book?book=318,Modelação de sistemas geológicos: livro de homenagem ao Professor Manuel Maria Godinho        ,0.0
,,,http://books.uc.pt/book?book=319,Norma e transgressão II,1.0
,,,http://books.uc.pt/book?book=322,Orações de sapiência 1548-1555,0.0
,,,http://books.uc.pt/book?book=331,"República, republicanismo e republicanos: Brasil, Portugal, Itália",1.0
,,,http://books.uc.pt/book?book=280,1910-2010: Comunicação e educação republicanas,1.0
,,,http://books.uc.pt/book?book=302,"Crónicas de história, cultura e cidadania",0.0
,,,http://books.uc.pt/book?book=307,Direitos fundamentais na arena global,0.0
,,,http://books.uc.pt/book?book=316,Lições de Direito Administrativo,0.0
,,,http://books.uc.pt/book?book=327,"Psicologia das organizações, do trabalho e dos recursos humanos - Brochada",0.0
,,,http://books.uc.pt/book?book=286,A popularização da cultura republicana (1881-1910),0.0
,,,http://books.uc.pt/book?book=288,,0.0
,,,http://books.uc.pt/book?book=292,Alto Trás-os-Montes,0.0
,,,http://books.uc.pt/book?book=311,"Empreendedorismo: do conceito à aplicação, da ideia ao negócio, da tecnologia ao valor",1.0
,,,http://books.uc.pt/book?book=332,Ritmos do jardim botânico da Universidade de Coimbra,1.0
,,,http://books.uc.pt/book?book=308,"Eça de Queirós: riso, memória, morte",0.0
,,,http://books.uc.pt/book?book=310,"Empreendedorismo: do conceito à aplicação, da ideia ao negócio, da tecnologia ao valor",1.0
,,,http://books.uc.pt/book?book=326,Profissões e identidades profissionais ,0.0
,,,http://books.uc.pt/book?book=283,A história química de uma vela: curso de seis lições,0.0
,,,http://books.uc.pt/book?book=296,Caminhos de ciência,0.0
,,,http://books.uc.pt/book?book=300,"Cidadania, políticas públicas e redes sociais",0.0
,,,http://books.uc.pt/book?book=301,Concelhos e a organização municipal na época moderna | Miunças 1,0.0
,,,http://books.uc.pt/book?book=312,Estereoquímica,0.0
,,,http://books.uc.pt/book?book=325,Portugal 1974: transição política em perspectiva histórica,0.0
,,,http://books.uc.pt/book?book=330,Quantal aspects in Chemistry and Physics: a tribute to the memory of Professor Couceiro da Costa,0.0
,,,http://books.uc.pt/book?book=291,Alexandre Magno: a paixão da guerra,0.0
,,,http://books.uc.pt/book?book=293,Baluartes da fé e da disciplina: o enlace entre a Inquisição e os bispos em Portugal (1536-1750),0.0
,,,http://books.uc.pt/book?book=329,Psicologia vocacional: perspectivas para a intervenção,0.0
,,,http://books.uc.pt/book?book=324,Política externa: as relações internacionais em mudança,0.0
,,,http://books.uc.pt/book?book=227,Como nos tornámos humanos,0.0
,,,http://books.uc.pt/book?book=229,D. Francisco Manuel de Melo e o Barroco Peninsular,1.0
,,,http://books.uc.pt/book?book=230,Diplomatário da Sé de Viseu (1078-1278),0.0
,,,http://books.uc.pt/book?book=243,Histologia: texto e imagens,0.0
,,,http://books.uc.pt/book?book=249,"La Terre dans le monde romain: anthropologie, droit, géographie",0.0
,,,http://books.uc.pt/book?book=267,"Portas adentro: comer, vestir a habitar na Península Ibérica (ss. XVI-XIX)",0.0
,,,http://books.uc.pt/book?book=228,Como nos tornámos humanos,0.0
,,,http://books.uc.pt/book?book=260,O arquitecto azul,0.0
,,,http://books.uc.pt/book?book=215,A contra-revolução na I República (1910-1919),0.0
,,,http://books.uc.pt/book?book=240,Estas máquinas chamadas mundos: breve manual de instruções para fabricar planetas e mantê-los em bom estado de funcionamento,0.0
,,,http://books.uc.pt/book?book=241,Esterilidade e procriação medicamente assistida,0.0
,,,http://books.uc.pt/book?book=247,"Intervenção em rede: serviço social, sistémica e redes de suporte social",0.0
,,,http://books.uc.pt/book?book=250,Le mal du récit: ensaios sobre a novelística francesa dos séculos XIX e XX,0.0
,,,http://books.uc.pt/book?book=252,Lições de direito administrativo,0.0
,,,http://books.uc.pt/book?book=257,Museus para o povo português,0.0
,,,http://books.uc.pt/book?book=259,Novos tipos de família: planos de cuidados,0.0
,,,http://books.uc.pt/book?book=219,Biotecnologia vegetal da clonagem de plantas à transformação genética,0.0
,,,http://books.uc.pt/book?book=221,Cadernos de Literatura Medieval - CLP: a prosa didáctica medieval,0.0
,,,http://books.uc.pt/book?book=222,Cadernos de Literatura medieval - CLP: o contexto hispânico da historiografia portuguesa dos séculos XIII e XIV,0.0
,,,http://books.uc.pt/book?book=225,CiênciaCidade,1.0
,,,http://books.uc.pt/book?book=234,Drama e comunicação,0.0
,,,http://books.uc.pt/book?book=237,Energia em sinfonia,1.0
,,,http://books.uc.pt/book?book=254,Lógica,0.0
,,,http://books.uc.pt/book?book=272,Relations of the self,0.0
,,,http://books.uc.pt/book?book=274,Saúde mental,0.0
,,,http://books.uc.pt/book?book=279,,0.0
,,,http://books.uc.pt/book?book=216,Acta Medicinae Legalis et Socialis,0.0
,,,http://books.uc.pt/book?book=233,Doutoramento honoris causa de Jorge Sampaio,1.0
,,,http://books.uc.pt/book?book=235,Economia monetária e financeira,0.0
,,,http://books.uc.pt/book?book=245,História breve da pintura ocidental,0.0
,,,http://books.uc.pt/book?book=261,"O conforto pelas imagens mentais na depressão, ansiedade e stresse",0.0
,,,http://books.uc.pt/book?book=273,Religião e diálogo inter-religioso,0.0
,,,http://books.uc.pt/book?book=231,Direito administrativo europeu,0.0
,,,http://books.uc.pt/book?book=271,Reflexões sobre a liberdade: 150 anos da obra de John Stuart Mill,0.0
,,,http://books.uc.pt/book?book=218,Biofísica médica: exercícios práticos,0.0
,,,http://books.uc.pt/book?book=248,João Soares de Brito: um crítico barroco de Camões,1.0
,,,http://books.uc.pt/book?book=263,Outros combates pela História,0.0
,,,http://books.uc.pt/book?book=276,Simmel: a estética e a cidade,0.0
,,,http://books.uc.pt/book?book=223,Castelos em Portugal: retrato do seu perfil arquitectónico [1509-1949],1.0
,,,http://books.uc.pt/book?book=244,História breve da música ocidental,0.0
,,,http://books.uc.pt/book?book=246,História da unificação europeia: a integração comunitária (1945-2010),0.0
,,,http://books.uc.pt/book?book=258,Novos tipos de família: plano de cuidados,0.0
,,,http://books.uc.pt/book?book=264,Pequeno atlas do sistema solar,0.0
,,,http://books.uc.pt/book?book=265,Peregrinações: quadros inspirados em “Peregrinação” de Fernão Mendes Pinto ,0.0
,,,http://books.uc.pt/book?book=217,Alfabeto de Paul Valéry,0.0
,,,http://books.uc.pt/book?book=220,Breve história da ciência em Portugal,1.0
,,,http://books.uc.pt/book?book=226,Cogumelos do paul de Madriz,0.0
,,,http://books.uc.pt/book?book=238,Envelhecimento(s),1.0
,,,http://books.uc.pt/book?book=242,Geografia física e riscos naturais,0.0
,,,http://books.uc.pt/book?book=251,Lições de álgebra linear,0.0
,,,http://books.uc.pt/book?book=266,Plantas aromáticas e medicinais,0.0
,,,http://books.uc.pt/book?book=277,Um novo direito administrativo?,0.0
,,,http://books.uc.pt/book?book=232,Do intervencionismo ao sidonismo: os dois segmentos da política de guerra na 1.ª República: 1916-1918,0.0
,,,http://books.uc.pt/book?book=253,Localização dinâmica: modelos e técnicas,0.0
,,,http://books.uc.pt/book?book=255,Logística,0.0
,,,http://books.uc.pt/book?book=270,"Quilómetros, euros e pouca terra",1.0
,,,http://books.uc.pt/book?book=224,Ciência e mito,0.0
,,,http://books.uc.pt/book?book=236,Educação filosófica: sete ensaios,1.0
,,,http://books.uc.pt/book?book=239,Epigrafia: as pedras que falam,0.0
,,,http://books.uc.pt/book?book=262,"O estado novo e o volfrâmio (1933-1947): actividade mineira, ""grande depressão"" e segunda guerra mundial",0.0
,,,http://books.uc.pt/book?book=275,Sílvio Lima e o desporto,0.0
,,,http://books.uc.pt/book?book=278,Violência e abuso: respostas simples para questões complexas,1.0
,,,http://books.uc.pt/book?book=256,Membros Portugueses da Royal Society,1.0
,,,http://books.uc.pt/book?book=268,Portugal e Itália: relações diplomáticas (1943-1974),0.0
,,,http://books.uc.pt/book?book=169,A ciência da informação criadora do conhecimento: vol. II,0.0
,,,http://books.uc.pt/book?book=189,"Estados Novos, Estado Novo: vol II (2.ª Edição)",0.0
,,,http://books.uc.pt/book?book=195,Hidráulica urbana: sistemas de abastecimento de água e drenagem de águas residuais,0.0
,,,http://books.uc.pt/book?book=177,AAC: rostos do poder,0.0
,,,http://books.uc.pt/book?book=178,Acção social escolar na Universidade de Coimbra,0.0
,,,http://books.uc.pt/book?book=183,Cuontas de la dona Tierra,1.0
,,,http://books.uc.pt/book?book=168,A ciência da informação criadora do conhecimento: vol. I,0.0
,,,http://books.uc.pt/book?book=171,A Escola de Farmácia de Coimbra (1902-1911),0.0
,,,http://books.uc.pt/book?book=175,A Universidade de Coimbra: o tangível e o intangível,0.0
,,,http://books.uc.pt/book?book=170,A crise financeira internacional,0.0
,,,http://books.uc.pt/book?book=180,Campos de concentração em Cabo Verde: as ilhas como espaços de deportação e de prisão no Estado Novo,0.0
,,,http://books.uc.pt/book?book=182,Correspondência latina,0.0
,,,http://books.uc.pt/book?book=187,"Estados Novos, Estado Novo I: Ensaios de História Política e Cultural",0.0
,,,http://books.uc.pt/book?book=186,"Estados Novos, Estado Novo: vol I",0.0
,,,http://books.uc.pt/book?book=188,"Estados Novos, Estado Novo: vol II",0.0
,,,http://books.uc.pt/book?book=191,Fundamentos de balanços de energia,1.0
,,,http://books.uc.pt/book?book=192,Génese e consolidação da ideia de Europa IV: Idade Média e Renascimento,0.0
,,,http://books.uc.pt/book?book=193,"Gestão de workflows: modelos, métodos e sistemas",0.0
,,,http://books.uc.pt/book?book=194,Guia ilustrado das macroalgas,0.0
,,,http://books.uc.pt/book?book=198,,0.0
,,,http://books.uc.pt/book?book=200,Músicas do mundo,1.0
,,,http://books.uc.pt/book?book=214,"Youth sports: participation, trainability and readiness",0.0
,,,http://books.uc.pt/book?book=181,"Colónia mártir, colónia modelo: Cabo Verde no pensamento ultramarino português: 1925-1965",1.0
,,,http://books.uc.pt/book?book=197,Invertebrados de água doce: chave de identificação das principais famílias,0.0
,,,http://books.uc.pt/book?book=199,Mudanças no uso do solo,1.0
,,,http://books.uc.pt/book?book=206,,0.0
,,,http://books.uc.pt/book?book=208,Teatro I: sedecias,0.0
,,,http://books.uc.pt/book?book=190,Estudos do Património: museus e educação,1.0
,,,http://books.uc.pt/book?book=201,Obra Literária I: prosa latina,0.0
,,,http://books.uc.pt/book?book=202,Obra Literária II: poesia latina,0.0
,,,http://books.uc.pt/book?book=174,A taxa de juro overnight e a sua volatilidade,0.0
,,,http://books.uc.pt/book?book=210,"Teófilo Braga, Ramalho Ortigão, Antero de Quental: diálogos difíceis",0.0
,,,http://books.uc.pt/book?book=212,Vamos cuidar da Terra,0.0
,,,http://books.uc.pt/book?book=213,Vegécio: compêndio da arte militar,0.0
,,,http://books.uc.pt/book?book=173,A recepção de Freud em Portugal (1900-1956),0.0
,,,http://books.uc.pt/book?book=196,"Intervenção em rede: serviço social, sistémica e redes de suporte social",0.0
,,,http://books.uc.pt/book?book=204,Protecção social em Portugal na Idade Moderna,1.0
,,,http://books.uc.pt/book?book=205,Reais hospitais militares em Portugal (1640-1834),0.0
,,,http://books.uc.pt/book?book=209,Técnicas de diagnóstico com raios X: aspectos físicos e biofísicos,0.0
,,,http://books.uc.pt/book?book=179,As antiguidades da Lusitânia,0.0
,,,http://books.uc.pt/book?book=203,Opera Omnia I: Paráfrases a Job e à sabedoria de Salomão,0.0
,,,http://books.uc.pt/book?book=211,Utopias e distopias,0.0
,,,http://books.uc.pt/book?book=184,Diálogo sobre a missão dos embaixadores Japoneses à Cúria Romana: Tomo I (Colóquios I-XVIII),0.0
,,,http://books.uc.pt/book?book=185,Diálogo sobre a missão dos embaixadores Japoneses à Cúria Romana: Tomo II (Colóquios XIX-XXXIV),0.0
,,,http://books.uc.pt/book?book=207,Still reading Hegel: 200 years after the phenomenology of spirit,0.0
,,,http://books.uc.pt/book?book=172,A ideologia aristocrática nos Theognidea,1.0
,,,http://books.uc.pt/book?book=176,A vida e a obra de Carolina Michaëlis de Vasconcelos: evocação e homenagem,0.0
,,,http://books.uc.pt/book?book=132,A mesma origem nocturna: esculturas de Rui Chafes no Jardim Botânico,0.0
,,,http://books.uc.pt/book?book=137,"Ciências da educação: epistemologia, identidade e perspectivas",0.0
,,,http://books.uc.pt/book?book=144,Estatutos da Universidade de Coimbra,0.0
,,,http://books.uc.pt/book?book=147,Guia prático para a identificação de plantas invasoras de Portugal continental,0.0
,,,http://books.uc.pt/book?book=158,Ortopedia e traumatologia: noções essenciais,0.0
,,,http://books.uc.pt/book?book=161,Philosophy in society virtues and values in Plutarch,0.0
,,,http://books.uc.pt/book?book=162,Plantas aromáticas e medicinais da escola médica do Jardim Botânico da Universidade de Coimbra,0.0
,,,http://books.uc.pt/book?book=164,Psicologia vocacional: perspectivas para a intervenção,0.0
,,,http://books.uc.pt/book?book=133,António Ferrer Correia: uma fotobiografia,1.0
,,,http://books.uc.pt/book?book=151,Lazer: da libertação do tempo à conquista das práticas,1.0
,,,http://books.uc.pt/book?book=139,Comunidades imaginadas: nações e nacionalismos em África,0.0
,,,http://books.uc.pt/book?book=156,"O primeiro fotógrafo de guerra português, José Henriques de Mello",0.0
,,,http://books.uc.pt/book?book=165,Psicoterapia institucional: memória e actualidade,0.0
,,,http://books.uc.pt/book?book=131,A arte de enfermeiro: Escola de Enfermagem Dr. Ângelo da Fonseca,1.0
,,,http://books.uc.pt/book?book=141,Ensinar e estudar Matemática em Engenharia,0.0
,,,http://books.uc.pt/book?book=135,Calheta: património natural,0.0
,,,http://books.uc.pt/book?book=143,Estados autoritários e totalitários e suas representações,0.0
,,,http://books.uc.pt/book?book=148,Hidráulica urbana: sistemas de abastecimento de água e de drenagem de águas residuais,0.0
,,,http://books.uc.pt/book?book=157,O tempo de pedra,0.0
,,,http://books.uc.pt/book?book=163,"Preservativo, sida e saúde pública",0.0
