id,created_at,updated_at,autorizado_em,file_id
869,2023-03-22 16:50:53.000,2023-03-28 09:13:26.000,2023-03-28 09:13:26.000,6236
870,2023-03-23 11:06:24.000,2023-03-28 09:13:30.000,2023-03-28 09:13:30.000,2338
871,2023-03-23 17:30:49.000,2023-03-28 09:13:35.000,2023-03-28 09:13:35.000,2338
872,2023-03-23 20:26:11.000,2023-03-28 09:13:40.000,2023-03-28 09:13:40.000,10734
873,2023-03-23 23:26:14.000,2023-03-28 09:13:43.000,2023-03-28 09:13:43.000,2957
874,2023-03-24 06:39:34.000,2023-03-28 09:14:03.000,2023-03-28 09:14:03.000,10870
875,2023-03-24 10:19:12.000,2023-03-28 09:14:07.000,2023-03-28 09:14:07.000,6252
876,2023-03-24 20:01:41.000,2023-03-28 09:14:13.000,2023-03-28 09:14:13.000,2304
877,2023-03-25 09:07:30.000,2023-03-28 09:14:18.000,2023-03-28 09:14:18.000,2338
878,2023-03-25 18:41:20.000,2023-03-28 09:14:21.000,2023-03-28 09:14:21.000,2419
879,2023-03-26 06:11:56.000,2023-03-28 09:14:27.000,2023-03-28 09:14:27.000,3403
880,2023-03-26 17:49:35.000,2023-03-28 09:14:33.000,2023-03-28 09:14:33.000,4083
881,2023-03-27 00:15:30.000,2023-03-28 09:14:37.000,2023-03-28 09:14:37.000,5539
882,2023-03-27 14:12:52.000,2023-03-28 09:14:48.000,2023-03-28 09:14:48.000,3205
883,2023-03-27 18:44:48.000,2023-03-28 09:14:52.000,2023-03-28 09:14:52.000,5652
884,2023-03-28 09:05:10.000,2023-03-28 09:14:56.000,2023-03-28 09:14:55.000,5106
885,2023-03-28 10:43:49.000,2023-03-28 10:45:41.000,2023-03-28 10:45:41.000,5323
886,2023-03-29 10:14:42.000,2023-03-29 10:21:47.000,2023-03-29 10:21:47.000,3237
887,2023-03-29 12:02:15.000,2023-03-29 12:50:22.000,2023-03-29 12:50:22.000,3373
888,2023-03-29 15:49:32.000,2023-03-29 16:02:06.000,2023-03-29 16:02:06.000,6008
889,2023-03-29 17:06:18.000,2023-03-29 18:33:53.000,2023-03-29 18:33:53.000,5110
890,2023-03-30 10:20:13.000,2023-03-30 11:26:44.000,2023-03-30 11:26:44.000,12562
891,2023-03-31 10:17:04.000,2023-03-31 10:30:36.000,2023-03-31 10:30:36.000,5523
892,2023-03-31 16:39:08.000,2023-03-31 18:24:27.000,2023-03-31 18:24:27.000,6318
893,2023-03-31 17:34:58.000,2023-03-31 18:24:31.000,2023-03-31 18:24:31.000,6318
894,2023-03-31 20:46:42.000,2023-04-01 07:59:00.000,2023-04-01 07:59:00.000,5270
895,2023-04-01 16:35:30.000,2023-04-02 18:47:32.000,2023-04-02 18:47:32.000,2338
896,2023-04-01 23:17:32.000,2023-04-02 18:46:18.000,2023-04-02 18:46:18.000,10949
897,2023-04-02 12:13:41.000,2023-04-02 18:46:25.000,2023-04-02 18:46:25.000,5149
898,2023-04-02 13:20:33.000,2023-04-02 18:46:31.000,2023-04-02 18:46:30.000,3324
899,2023-04-02 23:19:55.000,2023-04-03 09:00:35.000,2023-04-03 09:00:35.000,2338
900,2023-04-03 08:07:23.000,2023-04-03 09:00:38.000,2023-04-03 09:00:38.000,5761
901,2023-04-03 11:51:51.000,2023-04-03 11:53:26.000,2023-04-03 11:53:26.000,3770
902,2023-04-03 14:51:22.000,2023-04-03 14:57:26.000,2023-04-03 14:57:26.000,12506
903,2023-04-04 00:13:13.000,2023-04-04 10:57:45.000,2023-04-04 10:57:45.000,3387
904,2023-04-04 00:14:26.000,2023-04-04 10:57:48.000,2023-04-04 10:57:48.000,2982
905,2023-04-04 19:18:52.000,2023-04-04 20:11:47.000,2023-04-04 20:11:47.000,2295
906,2023-04-04 19:50:07.000,2023-04-04 20:11:51.000,2023-04-04 20:11:51.000,3926
907,2023-04-05 06:04:26.000,2023-04-05 08:26:08.000,2023-04-05 08:26:08.000,12916
908,2023-04-05 11:34:54.000,2023-04-05 13:24:15.000,2023-04-05 13:24:15.000,10822
909,2023-04-06 02:29:37.000,2023-04-06 08:44:40.000,2023-04-06 08:44:40.000,2338
913,2023-04-06 20:39:21.000,2023-04-07 17:04:56.000,2023-04-07 17:04:56.000,2338
914,2023-04-07 15:48:12.000,2023-04-07 17:04:59.000,2023-04-07 17:04:59.000,3387
915,2023-04-07 16:52:25.000,2023-04-07 17:05:02.000,2023-04-07 17:05:02.000,2851
916,2023-04-07 18:12:03.000,2023-04-08 10:26:52.000,2023-04-08 10:26:51.000,2338
917,2023-04-09 17:40:30.000,2023-04-09 19:05:22.000,2023-04-09 19:05:22.000,13527
918,2023-04-09 21:28:48.000,2023-04-10 09:50:21.000,2023-04-10 09:50:21.000,5016
919,2023-04-10 14:46:22.000,2023-04-10 14:48:50.000,2023-04-10 14:48:50.000,2448
920,2023-04-10 20:31:17.000,2023-04-11 07:54:11.000,2023-04-11 07:54:10.000,5761
921,2023-04-10 22:57:24.000,2023-04-11 07:54:14.000,2023-04-11 07:54:14.000,10779
922,2023-04-10 23:15:02.000,2023-04-11 07:54:17.000,2023-04-11 07:54:17.000,2983
923,2023-04-11 09:37:13.000,2023-04-11 12:07:05.000,2023-04-11 12:07:05.000,12466
924,2023-04-11 11:22:28.000,2023-04-11 12:07:09.000,2023-04-11 12:07:09.000,5652
925,2023-04-11 13:36:21.000,2023-04-11 13:37:14.000,2023-04-11 13:37:14.000,5447
926,2023-04-11 17:05:38.000,2023-04-11 17:26:06.000,2023-04-11 17:26:06.000,2338
927,2023-04-11 17:10:36.000,2023-04-11 17:26:17.000,2023-04-11 17:26:17.000,2753
928,2023-04-11 17:20:07.000,2023-04-11 17:26:31.000,2023-04-11 17:26:31.000,12364
929,2023-04-11 18:53:43.000,2023-04-11 19:06:23.000,2023-04-11 19:06:23.000,5354
930,2023-04-12 01:50:16.000,2023-04-12 08:39:42.000,2023-04-12 08:39:42.000,10961
931,2023-04-12 05:38:47.000,2023-04-12 08:39:46.000,2023-04-12 08:39:46.000,3574
932,2023-04-12 10:00:24.000,2023-04-12 10:10:54.000,2023-04-12 10:10:54.000,2295
933,2023-04-12 10:01:21.000,2023-04-12 10:11:01.000,2023-04-12 10:11:00.000,2320
934,2023-04-12 10:03:03.000,2023-04-12 10:11:04.000,2023-04-12 10:11:04.000,2441
935,2023-04-12 11:31:11.000,2023-04-12 11:37:38.000,2023-04-12 11:37:37.000,4778
936,2023-04-12 11:59:21.000,2023-04-12 13:32:06.000,2023-04-12 13:32:06.000,2338
937,2023-04-12 11:59:56.000,2023-04-12 13:32:09.000,2023-04-12 13:32:09.000,2438
938,2023-04-12 12:00:33.000,2023-04-12 13:32:14.000,2023-04-12 13:32:14.000,2427
939,2023-04-12 12:01:07.000,2023-04-12 13:32:17.000,2023-04-12 13:32:17.000,2431
940,2023-04-12 15:31:58.000,2023-04-12 15:41:14.000,2023-04-12 15:41:14.000,11826
941,2023-04-12 18:56:54.000,2023-04-13 08:38:03.000,2023-04-13 08:38:03.000,2445
942,2023-04-13 09:57:38.000,2023-04-13 10:19:46.000,2023-04-13 10:19:46.000,2769
943,2023-04-13 12:45:28.000,2023-04-13 13:51:37.000,2023-04-13 13:51:37.000,11896
944,2023-04-13 19:19:50.000,2023-04-13 20:19:19.000,2023-04-13 20:19:19.000,11839
945,2023-04-13 20:53:42.000,2023-04-14 06:54:22.000,2023-04-14 06:54:21.000,5439
946,2023-04-14 08:08:57.000,2023-04-14 08:30:55.000,2023-04-14 08:30:55.000,12616
947,2023-04-14 10:44:47.000,2023-04-14 10:59:27.000,2023-04-14 10:59:27.000,3503
948,2023-04-14 12:15:50.000,2023-04-14 12:33:02.000,2023-04-14 12:33:02.000,3353
949,2023-04-14 13:30:31.000,2023-04-14 14:10:31.000,2023-04-14 14:10:31.000,5034
950,2023-04-14 13:31:07.000,2023-04-14 14:10:34.000,2023-04-14 14:10:34.000,5035
951,2023-04-14 14:31:13.000,2023-04-14 15:08:28.000,2023-04-14 15:08:28.000,5105
952,2023-04-14 14:31:56.000,2023-04-14 15:08:31.000,2023-04-14 15:08:31.000,5107
953,2023-04-14 14:33:28.000,2023-04-14 15:08:35.000,2023-04-14 15:08:35.000,5099
954,2023-04-14 14:34:29.000,2023-04-14 15:08:39.000,2023-04-14 15:08:39.000,5100
955,2023-04-14 14:35:12.000,2023-04-14 15:08:43.000,2023-04-14 15:08:42.000,5097
956,2023-04-14 14:35:43.000,2023-04-14 15:08:46.000,2023-04-14 15:08:46.000,5070
957,2023-04-14 14:36:10.000,2023-04-14 15:08:49.000,2023-04-14 15:08:49.000,5068
958,2023-04-14 14:36:40.000,2023-04-14 15:08:52.000,2023-04-14 15:08:52.000,5059
959,2023-04-14 14:37:07.000,2023-04-14 15:08:56.000,2023-04-14 15:08:56.000,5033
960,2023-04-14 14:37:47.000,2023-04-14 15:09:00.000,2023-04-14 15:09:00.000,5098
961,2023-04-14 14:38:50.000,2023-04-14 15:09:04.000,2023-04-14 15:09:04.000,5063
962,2023-04-14 14:39:52.000,2023-04-14 15:09:07.000,2023-04-14 15:09:07.000,5065
963,2023-04-14 14:40:16.000,2023-04-14 15:09:11.000,2023-04-14 15:09:11.000,5054
964,2023-04-14 14:41:00.000,2023-04-14 15:09:14.000,2023-04-14 15:09:14.000,5043
965,2023-04-14 14:41:57.000,2023-04-14 15:09:17.000,2023-04-14 15:09:17.000,5042
966,2023-04-14 15:41:15.000,2023-04-14 15:49:58.000,2023-04-14 15:49:58.000,13485
967,2023-04-14 15:41:39.000,2023-04-14 15:50:02.000,2023-04-14 15:50:02.000,13484
968,2023-04-14 17:30:35.000,2023-04-14 18:44:58.000,2023-04-14 18:44:57.000,4396
969,2023-04-14 19:28:45.000,2023-04-14 19:55:24.000,2023-04-14 19:55:24.000,2873
970,2023-04-14 21:46:39.000,2023-04-15 09:05:50.000,2023-04-15 09:05:49.000,2338
971,2023-04-15 16:19:43.000,2023-04-16 08:59:08.000,2023-04-16 08:59:08.000,2667
972,2023-04-17 00:35:15.000,2023-04-17 08:14:59.000,2023-04-17 08:14:59.000,11826
973,2023-04-17 06:34:19.000,2023-04-17 08:15:05.000,2023-04-17 08:15:05.000,2338
974,2023-04-17 10:10:20.000,2023-04-17 10:12:39.000,2023-04-17 10:12:39.000,13574
975,2023-04-17 12:02:20.000,2023-04-17 12:33:46.000,2023-04-17 12:33:46.000,2448
976,2023-04-17 15:21:18.000,2023-04-17 15:22:01.000,2023-04-17 15:22:01.000,13531
977,2023-04-17 16:42:36.000,2023-04-17 16:46:37.000,2023-04-17 16:46:37.000,12032
978,2023-04-17 20:28:50.000,2023-04-17 20:37:46.000,2023-04-17 20:37:46.000,12054
979,2023-04-18 08:57:50.000,2023-04-18 09:40:47.000,2023-04-18 09:40:47.000,2417
980,2023-04-18 09:08:09.000,2023-04-18 09:40:50.000,2023-04-18 09:40:50.000,2338
981,2023-04-18 16:16:49.000,2023-04-18 16:17:14.000,2023-04-18 16:17:14.000,13154
982,2023-04-18 20:27:40.000,2023-04-19 08:56:57.000,2023-04-19 08:56:56.000,5415
983,2023-04-18 21:49:38.000,2023-04-19 08:57:01.000,2023-04-19 08:57:00.000,12039
984,2023-04-19 11:57:12.000,2023-04-19 12:05:18.000,2023-04-19 12:05:18.000,2993
985,2023-04-19 12:54:29.000,2023-04-19 13:22:51.000,2023-04-19 13:22:51.000,11868
986,2023-04-19 14:14:13.000,2023-04-19 14:21:59.000,2023-04-19 14:21:59.000,13838
987,2023-04-19 14:18:09.000,2023-04-19 14:22:24.000,2023-04-19 14:22:24.000,1940
988,2023-04-19 14:35:22.000,2023-04-19 14:36:49.000,2023-04-19 14:36:49.000,4413
989,2023-04-19 16:47:39.000,2023-04-19 16:55:07.000,2023-04-19 16:55:07.000,13581
990,2023-04-19 16:48:26.000,2023-04-19 16:55:11.000,2023-04-19 16:55:11.000,11826
991,2023-04-21 10:31:50.000,2023-04-21 11:04:41.000,2023-04-21 11:04:41.000,2850
992,2023-04-21 13:53:47.000,2023-04-22 13:38:58.000,2023-04-22 13:38:58.000,11839
993,2023-04-21 16:06:31.000,2023-04-22 13:39:12.000,2023-04-22 13:39:12.000,2895
994,2023-04-22 07:36:52.000,2023-04-22 13:39:17.000,2023-04-22 13:39:17.000,4519
995,2023-04-22 11:23:50.000,2023-04-22 13:39:20.000,2023-04-22 13:39:20.000,11826
996,2023-04-23 13:33:11.000,2023-04-23 17:08:45.000,2023-04-23 17:08:45.000,5514
997,2023-04-23 19:05:01.000,2023-04-24 07:23:25.000,2023-04-24 07:23:25.000,12560
998,2023-04-23 23:01:14.000,2023-04-24 07:23:28.000,2023-04-24 07:23:27.000,3313
999,2023-04-23 23:04:19.000,2023-04-24 07:23:34.000,2023-04-24 07:23:34.000,2728
1000,2023-04-24 14:23:40.000,2023-04-24 14:33:57.000,2023-04-24 14:33:57.000,3353
1001,2023-04-24 15:22:56.000,2023-04-24 15:25:35.000,2023-04-24 15:25:35.000,10740
1002,2023-04-24 15:53:24.000,2023-04-24 16:04:48.000,2023-04-24 16:04:48.000,5460
1003,2023-04-24 16:08:56.000,2023-04-24 16:12:40.000,2023-04-24 16:12:40.000,10899
1004,2023-04-24 16:09:09.000,2023-04-24 16:12:43.000,2023-04-24 16:12:43.000,13055
1005,2023-04-24 16:24:58.000,2023-04-24 16:27:50.000,2023-04-24 16:27:50.000,13530
1006,2023-04-24 18:35:50.000,2023-04-24 19:23:57.000,2023-04-24 19:23:57.000,12895
1007,2023-04-24 18:37:04.000,2023-04-24 19:24:01.000,2023-04-24 19:24:01.000,3323
1008,2023-04-24 19:05:21.000,2023-04-24 19:24:09.000,2023-04-24 19:24:09.000,13693
1009,2023-04-25 01:00:54.000,2023-04-25 08:56:30.000,2023-04-25 08:56:30.000,2338
1010,2023-04-25 09:26:32.000,2023-04-25 09:34:12.000,2023-04-25 09:34:12.000,10734
1011,2023-04-25 11:01:41.000,2023-04-25 11:19:34.000,2023-04-25 11:19:34.000,3011
1012,2023-04-25 14:16:33.000,2023-04-25 14:18:11.000,2023-04-25 14:18:11.000,2445
1013,2023-04-25 16:46:07.000,2023-04-26 09:15:51.000,2023-04-26 09:15:51.000,2441
1014,2023-04-25 23:34:21.000,2023-04-26 09:15:56.000,2023-04-26 09:15:56.000,6205
1015,2023-04-26 08:32:14.000,2023-04-26 09:16:01.000,2023-04-26 09:16:01.000,2338
1016,2023-04-26 12:59:55.000,2023-04-26 13:15:30.000,2023-04-26 13:15:30.000,3503
1017,2023-04-26 13:24:33.000,2023-04-26 13:28:58.000,2023-04-26 13:28:58.000,2113
1018,2023-04-26 13:31:40.000,2023-04-26 13:37:32.000,2023-04-26 13:37:31.000,10689
1019,2023-04-26 15:36:01.000,2023-04-26 15:37:24.000,2023-04-26 15:37:24.000,3433
1020,2023-04-26 18:43:34.000,2023-04-27 07:19:29.000,2023-04-27 07:19:28.000,2338
1021,2023-04-27 07:57:29.000,2023-04-27 09:34:22.000,2023-04-27 09:34:22.000,10823
1022,2023-04-27 12:01:18.000,2023-04-27 12:37:37.000,2023-04-27 12:37:37.000,3487
1023,2023-04-27 21:22:39.000,2023-04-28 11:03:41.000,2023-04-28 11:03:41.000,3259
1024,2023-04-28 09:09:12.000,2023-04-28 11:03:47.000,2023-04-28 11:03:47.000,9621
1025,2023-04-28 09:38:48.000,2023-04-28 11:03:51.000,2023-04-28 11:03:51.000,3250
1026,2023-04-28 11:27:28.000,2023-04-28 11:34:09.000,2023-04-28 11:34:09.000,6279
1027,2023-04-28 12:16:20.000,2023-04-28 12:17:22.000,2023-04-28 12:17:22.000,12418
1028,2023-04-28 17:13:04.000,2023-04-28 20:16:08.000,2023-04-28 20:16:08.000,9621
1029,2023-04-29 11:40:08.000,2023-04-29 11:57:20.000,2023-04-29 11:57:20.000,2332
1030,2023-04-29 13:08:34.000,2023-04-29 15:08:55.000,2023-04-29 15:08:55.000,5652
1031,2023-04-29 22:39:41.000,2023-04-30 10:20:43.000,2023-04-30 10:20:42.000,9621
1032,2023-04-30 13:42:05.000,2023-04-30 19:20:44.000,2023-04-30 19:20:44.000,2427
1033,2023-04-30 13:43:25.000,2023-04-30 19:20:47.000,2023-04-30 19:20:47.000,2329
1034,2023-04-30 13:48:50.000,2023-04-30 19:20:52.000,2023-04-30 19:20:52.000,2298
1035,2023-04-30 13:56:51.000,2023-04-30 19:20:55.000,2023-04-30 19:20:55.000,2298
1036,2023-04-30 19:35:38.000,2023-05-01 09:00:38.000,2023-05-01 09:00:38.000,3558
1037,2023-04-30 21:35:15.000,2023-05-01 09:00:41.000,2023-05-01 09:00:41.000,4060
1038,2023-05-01 00:23:39.000,2023-05-01 09:00:45.000,2023-05-01 09:00:45.000,9391
1039,2023-05-01 09:40:03.000,2023-05-01 12:42:50.000,2023-05-01 12:42:50.000,3392
1040,2023-05-01 14:51:25.000,2023-05-01 18:38:35.000,2023-05-01 18:38:35.000,2728
1041,2023-05-01 21:44:22.000,2023-05-02 08:49:48.000,2023-05-02 08:49:47.000,11792
1042,2023-05-02 00:50:21.000,2023-05-02 08:49:50.000,2023-05-02 08:49:50.000,10949
1043,2023-05-02 10:33:11.000,2023-05-02 10:39:24.000,2023-05-02 10:39:24.000,2338
1044,2023-05-02 10:51:45.000,2023-05-02 11:06:42.000,2023-05-02 11:06:42.000,2338
1045,2023-05-02 12:13:03.000,2023-05-02 12:14:03.000,2023-05-02 12:14:03.000,10693
1046,2023-05-02 13:56:42.000,2023-05-02 14:05:16.000,2023-05-02 14:05:16.000,8142
1047,2023-05-02 16:39:00.000,2023-05-02 16:54:20.000,2023-05-02 16:54:20.000,6259
1048,2023-05-02 17:08:04.000,2023-05-02 17:19:46.000,2023-05-02 17:19:46.000,2417
1049,2023-05-02 21:24:36.000,2023-05-03 07:47:30.000,2023-05-03 07:47:30.000,5015
1050,2023-05-03 10:43:12.000,2023-05-03 10:52:52.000,2023-05-03 10:52:52.000,8455
1051,2023-05-03 10:43:39.000,2023-05-03 10:52:55.000,2023-05-03 10:52:55.000,8435
1052,2023-05-03 12:53:58.000,2023-05-03 13:11:03.000,2023-05-03 13:11:03.000,6427
1053,2023-05-03 18:32:13.000,2023-05-04 07:50:42.000,2023-05-04 07:50:42.000,3250
1054,2023-05-03 18:47:35.000,2023-05-04 07:50:46.000,2023-05-04 07:50:46.000,3029
1055,2023-05-03 22:10:18.000,2023-05-04 07:50:49.000,2023-05-04 07:50:49.000,13199
1056,2023-05-04 09:16:38.000,2023-05-04 09:18:50.000,2023-05-04 09:18:50.000,2338
1057,2023-05-04 11:01:07.000,2023-05-04 11:54:42.000,2023-05-04 11:54:42.000,2886
1058,2023-05-04 16:22:30.000,2023-05-04 16:44:22.000,2023-05-04 16:44:22.000,7334
1059,2023-05-04 18:46:36.000,2023-05-05 08:33:36.000,2023-05-05 08:33:35.000,13046
1060,2023-05-04 22:09:18.000,2023-05-05 08:33:41.000,2023-05-05 08:33:41.000,212
1061,2023-05-06 12:59:20.000,2023-05-06 13:14:28.000,2023-05-06 13:14:28.000,11939
1062,2023-05-06 14:53:50.000,2023-05-06 16:48:09.000,2023-05-06 16:48:09.000,6062
1063,2023-05-07 13:41:39.000,2023-05-07 16:35:27.000,2023-05-07 16:35:26.000,2338
1064,2023-05-07 16:17:30.000,2023-05-07 16:35:30.000,2023-05-07 16:35:30.000,4982
1065,2023-05-07 18:01:40.000,2023-05-07 18:35:10.000,2023-05-07 18:35:10.000,6386
1066,2023-05-08 09:35:58.000,2023-05-08 12:32:39.000,2023-05-08 12:32:39.000,10822
1067,2023-05-08 12:24:36.000,2023-05-08 12:32:44.000,2023-05-08 12:32:44.000,2728
1068,2023-05-08 14:48:28.000,2023-05-08 15:01:08.000,2023-05-08 15:01:08.000,2880
1069,2023-05-08 16:09:24.000,2023-05-08 16:46:55.000,2023-05-08 16:46:55.000,12506
1070,2023-05-08 19:31:36.000,2023-05-09 07:41:14.000,2023-05-09 07:41:14.000,3390
1071,2023-05-08 20:38:48.000,2023-05-09 07:41:17.000,2023-05-09 07:41:17.000,8578
1072,2023-05-08 20:40:05.000,2023-05-09 07:41:19.000,2023-05-09 07:41:19.000,8582
1073,2023-05-08 21:26:00.000,2023-05-09 07:41:22.000,2023-05-09 07:41:22.000,13907
1074,2023-05-09 08:44:35.000,2023-05-09 08:52:39.000,2023-05-09 08:52:39.000,12032
1075,2023-05-09 11:54:45.000,2023-05-09 12:11:35.000,2023-05-09 12:11:35.000,6774
1076,2023-05-09 15:48:26.000,2023-05-09 16:54:47.000,2023-05-09 16:54:47.000,7670
1077,2023-05-09 16:45:34.000,2023-05-09 16:54:55.000,2023-05-09 16:54:55.000,5600
1078,2023-05-09 19:42:47.000,2023-05-10 07:55:55.000,2023-05-10 07:55:55.000,6085
1079,2023-05-09 19:55:18.000,2023-05-10 07:55:58.000,2023-05-10 07:55:58.000,9153
1080,2023-05-09 21:11:17.000,2023-05-10 07:56:02.000,2023-05-10 07:56:01.000,3304
1081,2023-05-09 21:59:33.000,2023-05-10 07:56:05.000,2023-05-10 07:56:05.000,6449
1082,2023-05-10 08:58:18.000,2023-05-10 09:50:16.000,2023-05-10 09:50:16.000,2890
1083,2023-05-10 13:51:09.000,2023-05-10 17:52:10.000,2023-05-10 17:52:10.000,2441
1084,2023-05-10 14:13:57.000,2023-05-10 17:52:14.000,2023-05-10 17:52:14.000,3011
1085,2023-05-10 23:26:10.000,2023-05-11 07:25:05.000,2023-05-11 07:25:05.000,11297
1086,2023-05-11 10:31:15.000,2023-05-11 12:23:36.000,2023-05-11 12:23:36.000,5015
1087,2023-05-11 11:06:45.000,2023-05-11 12:23:40.000,2023-05-11 12:23:40.000,4104
1088,2023-05-11 16:43:14.000,2023-05-11 16:57:25.000,2023-05-11 16:57:25.000,13617
1089,2023-05-11 17:59:06.000,2023-05-11 18:43:02.000,2023-05-11 18:43:02.000,5439
1090,2023-05-11 18:09:11.000,2023-05-11 18:43:06.000,2023-05-11 18:43:06.000,2338
1091,2023-05-11 19:56:32.000,2023-05-11 20:15:31.000,2023-05-11 20:15:31.000,5343
1092,2023-05-12 09:10:48.000,2023-05-12 11:01:33.000,2023-05-12 11:01:33.000,3011
1093,2023-05-12 10:58:45.000,2023-05-12 11:01:37.000,2023-05-12 11:01:37.000,2667
1094,2023-05-12 11:16:04.000,2023-05-12 11:20:51.000,2023-05-12 11:20:51.000,2480
1095,2023-05-12 15:58:46.000,2023-05-12 16:13:37.000,2023-05-12 16:13:37.000,11826
1096,2023-05-12 19:35:07.000,2023-05-13 06:44:38.000,2023-05-13 06:44:38.000,2677
1097,2023-05-12 23:43:10.000,2023-05-13 06:44:42.000,2023-05-13 06:44:41.000,5517
1098,2023-05-13 12:53:21.000,2023-05-13 15:22:51.000,2023-05-13 15:22:51.000,12020
1099,2023-05-13 18:14:07.000,2023-05-14 08:01:11.000,2023-05-14 08:01:11.000,5514
1100,2023-05-15 11:31:56.000,2023-05-15 12:09:04.000,2023-05-15 12:09:04.000,5517
1101,2023-05-17 16:37:55.000,2023-05-17 16:40:52.000,2023-05-17 16:40:52.000,13223
1102,2023-05-17 21:55:47.000,2023-05-18 08:42:09.000,2023-05-18 08:42:08.000,9656
1103,2023-05-17 21:56:36.000,2023-05-18 08:42:12.000,2023-05-18 08:42:12.000,9651
1104,2023-05-17 21:57:48.000,2023-05-18 08:42:17.000,2023-05-18 08:42:17.000,9643
1105,2023-05-18 14:50:52.000,2023-05-18 14:55:40.000,2023-05-18 14:55:39.000,5496
1106,2023-05-18 19:34:37.000,2023-05-19 08:42:14.000,2023-05-19 08:42:14.000,6938
1107,2023-05-19 10:49:31.000,2023-05-19 10:58:35.000,2023-05-19 10:58:35.000,922
1108,2023-05-19 17:09:13.000,2023-05-19 17:13:19.000,2023-05-19 17:13:19.000,12383
1109,2023-05-19 20:33:59.000,2023-05-20 07:50:51.000,2023-05-20 07:50:50.000,8135
1110,2023-05-20 14:28:51.000,2023-05-20 16:36:59.000,2023-05-20 16:36:59.000,11743
1111,2023-05-21 22:54:24.000,2023-05-22 09:43:16.000,2023-05-22 09:43:16.000,6260
1112,2023-05-22 09:18:13.000,2023-05-22 09:43:21.000,2023-05-22 09:43:21.000,12521
1113,2023-05-22 10:26:52.000,2023-05-22 10:56:44.000,2023-05-22 10:56:43.000,2778
1114,2023-05-22 12:42:38.000,2023-05-22 14:10:01.000,2023-05-22 14:10:01.000,13704
1115,2023-05-22 16:09:10.000,2023-05-22 16:13:36.000,2023-05-22 16:13:36.000,2338
1116,2023-05-22 17:39:15.000,2023-05-23 08:44:55.000,2023-05-23 08:44:55.000,9621
1117,2023-05-23 03:21:03.000,2023-05-23 08:44:59.000,2023-05-23 08:44:59.000,8221
1118,2023-05-23 12:31:10.000,2023-05-23 13:00:46.000,2023-05-23 13:00:46.000,8226
1119,2023-05-23 12:34:13.000,2023-05-23 13:00:51.000,2023-05-23 13:00:51.000,8216
1120,2023-05-23 13:28:52.000,2023-05-23 13:39:29.000,2023-05-23 13:39:29.000,4396
1121,2023-05-23 13:31:49.000,2023-05-23 13:39:33.000,2023-05-23 13:39:33.000,3203
1122,2023-05-23 23:55:03.000,2023-05-24 08:51:02.000,2023-05-24 08:51:02.000,2929
1123,2023-05-24 08:18:53.000,2023-05-24 08:51:05.000,2023-05-24 08:51:05.000,14104
1124,2023-05-24 10:46:48.000,2023-05-24 10:56:12.000,2023-05-24 10:56:12.000,7313
1125,2023-05-24 11:02:04.000,2023-05-24 12:13:34.000,2023-05-24 12:13:34.000,2338
1126,2023-05-24 12:32:35.000,2023-05-24 13:56:23.000,2023-05-24 13:56:23.000,13636
1127,2023-05-24 13:03:49.000,2023-05-24 13:56:27.000,2023-05-24 13:56:27.000,10112
1128,2023-05-24 13:12:39.000,2023-05-24 13:56:31.000,2023-05-24 13:56:31.000,10036
1129,2023-05-24 16:12:31.000,2023-05-24 16:18:36.000,2023-05-24 16:18:36.000,11709
1130,2023-05-24 16:24:47.000,2023-05-24 16:25:50.000,2023-05-24 16:25:49.000,2933
1131,2023-05-24 20:27:26.000,2023-05-25 08:41:36.000,2023-05-25 08:41:36.000,2304
1132,2023-05-25 07:44:46.000,2023-05-25 08:41:40.000,2023-05-25 08:41:40.000,14158
1133,2023-05-25 15:08:18.000,2023-05-25 15:37:23.000,2023-05-25 15:37:22.000,9626
1134,2023-05-25 17:40:09.000,2023-05-25 20:42:49.000,2023-05-25 20:42:48.000,4625
1135,2023-05-25 21:29:02.000,2023-05-26 07:53:24.000,2023-05-26 07:53:23.000,5517
1136,2023-05-25 22:12:53.000,2023-05-26 07:53:27.000,2023-05-26 07:53:27.000,11894
1137,2023-05-25 23:26:23.000,2023-05-26 07:53:32.000,2023-05-26 07:53:32.000,2338
1138,2023-05-26 00:11:37.000,2023-05-26 07:53:37.000,2023-05-26 07:53:37.000,6828
1139,2023-05-26 09:37:41.000,2023-05-26 10:44:10.000,2023-05-26 10:44:10.000,2890
1140,2023-05-26 09:56:31.000,2023-05-26 10:44:14.000,2023-05-26 10:44:13.000,2890
1141,2023-05-26 10:34:21.000,2023-05-26 10:44:17.000,2023-05-26 10:44:17.000,5652
1142,2023-05-26 14:00:30.000,2023-05-26 14:21:00.000,2023-05-26 14:21:00.000,14142
1143,2023-05-26 15:57:56.000,2023-05-26 16:08:27.000,2023-05-26 16:08:27.000,8309
1144,2023-05-27 20:53:22.000,2023-05-28 09:04:22.000,2023-05-28 09:04:22.000,11940
1145,2023-05-28 15:23:05.000,2023-05-28 17:36:48.000,2023-05-28 17:36:48.000,3311
1146,2023-05-28 16:31:39.000,2023-05-28 17:36:51.000,2023-05-28 17:36:51.000,3317
1147,2023-05-28 21:07:59.000,2023-05-29 09:29:17.000,2023-05-29 09:29:17.000,9537
