COD_SETOR,COD_GRANDE,NOME_GRAND,COD_UF,NOME_DA_UF,COD_MESO,NOME_DA_ME,COD_MICRO,NOME_DA_MI,COD_RM,NOME_DA_RM,COD_MUNICI,NOME_DO_MU,COD_DISTRI,NOME_DO_DI,COD_SUBDIS,NOME_DO_SU,COD_BAIRRO,NOME_DO_BA,SITUACAO_S,V001,V002,V003
355030881000110,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,199,694,349
355030881000111,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,174,582,334
355030881000112,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,220,776,353
355030881000113,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,36,132,367
355030881000114,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,214,638,298
355030881000115,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,135,464,344
355030881000116,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,322,1126,35
355030881000117,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,163,559,343
355030881000118,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,137,438,32
355030881000119,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,334,1061,318
355030881000120,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,309,1010,327
355030881000121,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,139,400,288
355030881000122,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,189,606,321
355030881000123,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,82,274,334
355030881000124,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,172,553,322
355030881000125,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,257,831,323
355030881000126,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,206,679,33
355030881000127,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,141,432,306
355030881000128,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,106,363,342
355030881000129,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,62,216,348
355030881000130,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,143,441,308
355030881000131,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,198,550,278
355030881000132,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,142,605,426
355030881000133,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,198,638,322
355030881000134,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,124,308,248
355030881000135,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,190,625,329
355030881000136,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,185,712,385
355030881000137,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,239,727,304
355030881000138,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,177,585,331
355030881000139,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,211,685,325
355030881000140,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,173,549,317
355030881000141,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,253,803,317
355030881000142,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,228,724,318
355030881000143,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,197,629,319
355030881000144,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,148,454,307
355030881000145,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,145,531,366
355030881000146,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,328,1057,322
355030881000147,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,372,1317,354
355030881000148,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,126,440,349
355030881000150,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),8,13,51,392
355030881000151,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),8,12,53,442
355030881000152,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),8,13,48,369
355030881000153,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,275,985,358
355030881000154,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,138,452,328
355030881000155,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,202,658,326
355030881000156,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,308,1073,348
355030881000157,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,446,1439,323
355030881000158,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,379,1323,349
355030881000159,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,323,987,306
355030881000160,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,187,696,372
355030881000161,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,116,364,314
355030881000162,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,301,1008,335
355030881000163,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,186,690,371
355030881000164,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,124,567,457
355030881000165,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,192,770,401
355030881000166,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,62,292,471
355030881000167,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,388,2009,518
355030881000168,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),4,158,515,326
355030881000169,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,312,1050,337
355030881000171,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),2,329,1244,378
355030881000172,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,582,1947,335
355030881000173,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,211,672,318
355030881000174,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,270,928,344
355030881000175,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,296,961,325
355030881000176,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,261,882,338
355030881000177,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,293,956,326
355030881000178,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,282,992,352
355030881000179,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,99,366,37
355030881000180,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,553,2130,385
355030881000181,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,380,1308,344
355030881000182,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,233,899,386
355030881000183,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,232,834,359
355030881000184,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,128,515,402
355030881000185,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,122,484,397
355030881000186,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,43,153,356
355030881000187,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),8,23,76,33
355030881000189,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),2,130,457,352
355030881000190,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),2,32,134,419
355030881000191,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),2,108,443,41
355030881000192,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,223,852,382
355030881000193,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,415,1543,372
355030881000194,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,417,1507,361
355030881000195,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,117,438,374
355030881000196,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,461,2072,449
355030881000197,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,419,1398,334
355030881000198,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,201,839,417
355030881000199,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,381,1282,336
355030881000200,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,243,885,364
355030881000201,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,203,727,358
355030881000202,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,294,1064,362
355030881000203,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,411,1526,371
355030881000204,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,147,501,341
355030881000205,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,115,427,371
355030881000206,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,80,329,411
355030881000207,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,240,764,318
355030881000208,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,305,1080,354
355030881000210,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),8,3,10,333
355030881000211,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,168,533,317
355030881000212,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,133,479,36
355030881000213,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,104,358,344
355030881000214,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,43,124,288
355030881000215,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),4,118,377,319
355030881000216,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,35,119,34
355030881000217,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),2,403,1427,354
355030881000218,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),2,189,633,335
355030881000219,3,Região Sudeste,35,São Paulo,3515,Metropolitana de São Paulo,35061,São Paulo,20,RM São Paulo,3550308,SÃO PAULO,355030881,TREMEMBÉ,35503088100,TREMEMBÉ,3550308000,SÃO PAULO (todos os setores),1,310,1060,342
